model_name,run_index,scenario_id,scenario_code,test_variant_id,test_code,task_directive_policy_code,pool_membership,displayed_option_order,displayed_stakeholder_order,displayed_selected_option_id,canonical_selected_option_id,parse_valid,parse_error,borda_correct,maximin_correct,utilitarian_correct,maximin_ordinal_correct,rule_correct,displayed_winner_set,canonical_winner_set,is_correct,veto_violation,conflict_level,conflict_score,conflict_kendall_tau_avg,borda_winner_set,utilitarian_winner_set,maximin_winner_set,maximin_ordinal_winner_set
claude-sonnet-4-5-20250929,4,65,r1a2_r2a5_r3a9_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5277777777777778,0.5277777777777778,2,2,1|4,1|4
claude-sonnet-4-5-20250929,5,65,r1a2_r2a5_r3a9_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5277777777777778,0.5277777777777778,2,2,1|4,1|4
claude-sonnet-4-5-20250929,1,72,r1a2_r2a5_r3a10_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.638888888888889,0.638888888888889,2,3|4,3,3
claude-sonnet-4-5-20250929,2,72,r1a2_r2a5_r3a10_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.638888888888889,0.638888888888889,2,3|4,3,3
claude-sonnet-4-5-20250929,3,72,r1a2_r2a5_r3a10_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.638888888888889,0.638888888888889,2,3|4,3,3
claude-sonnet-4-5-20250929,4,72,r1a2_r2a5_r3a10_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.638888888888889,0.638888888888889,2,3|4,3,3
claude-sonnet-4-5-20250929,5,72,r1a2_r2a5_r3a10_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.638888888888889,0.638888888888889,2,3|4,3,3
claude-sonnet-4-5-20250929,1,78,r1a2_r2a5_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5833333333333334,0.5833333333333334,2,2,3,3
claude-sonnet-4-5-20250929,2,78,r1a2_r2a5_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5833333333333334,0.5833333333333334,2,2,3,3
claude-sonnet-4-5-20250929,3,78,r1a2_r2a5_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5833333333333334,0.5833333333333334,2,2,3,3
claude-sonnet-4-5-20250929,4,78,r1a2_r2a5_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5833333333333334,0.5833333333333334,2,2,3,3
claude-sonnet-4-5-20250929,5,78,r1a2_r2a5_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5833333333333334,0.5833333333333334,2,2,3,3
claude-sonnet-4-5-20250929,1,81,r1a2_r2a6_r3a9_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5555555555555555,0.5555555555555555,2,2,1|4,1|4
claude-sonnet-4-5-20250929,2,81,r1a2_r2a6_r3a9_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5555555555555555,0.5555555555555555,2,2,1|4,1|4
claude-sonnet-4-5-20250929,3,81,r1a2_r2a6_r3a9_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5555555555555555,0.5555555555555555,2,2,1|4,1|4
claude-sonnet-4-5-20250929,4,81,r1a2_r2a6_r3a9_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5555555555555555,0.5555555555555555,2,2,1|4,1|4
claude-sonnet-4-5-20250929,5,81,r1a2_r2a6_r3a9_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5555555555555555,0.5555555555555555,2,2,1|4,1|4
claude-sonnet-4-5-20250929,1,84,r1a2_r2a6_r3a9_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2|3|4,1|2|3|4,1,,high,0.6666666666666666,0.6666666666666666,1|2|3|4,1|2|3|4,4,4
claude-sonnet-4-5-20250929,2,84,r1a2_r2a6_r3a9_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2|3|4,1|2|3|4,1,,high,0.6666666666666666,0.6666666666666666,1|2|3|4,1|2|3|4,4,4
claude-sonnet-4-5-20250929,3,84,r1a2_r2a6_r3a9_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2|3|4,1|2|3|4,1,,high,0.6666666666666666,0.6666666666666666,1|2|3|4,1|2|3|4,4,4
claude-sonnet-4-5-20250929,4,84,r1a2_r2a6_r3a9_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2|3|4,1|2|3|4,1,,high,0.6666666666666666,0.6666666666666666,1|2|3|4,1|2|3|4,4,4
claude-sonnet-4-5-20250929,5,84,r1a2_r2a6_r3a9_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2|3|4,1|2|3|4,1,,high,0.6666666666666666,0.6666666666666666,1|2|3|4,1|2|3|4,4,4
claude-sonnet-4-5-20250929,1,85,r1a2_r2a6_r3a10_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.4444444444444444,0.4444444444444444,2,3,3,3
claude-sonnet-4-5-20250929,2,85,r1a2_r2a6_r3a10_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.4444444444444444,0.4444444444444444,2,3,3,3
claude-sonnet-4-5-20250929,3,85,r1a2_r2a6_r3a10_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.4444444444444444,0.4444444444444444,2,3,3,3
claude-sonnet-4-5-20250929,4,85,r1a2_r2a6_r3a10_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.4444444444444444,0.4444444444444444,2,3,3,3
claude-sonnet-4-5-20250929,5,85,r1a2_r2a6_r3a10_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.4444444444444444,0.4444444444444444,2,3,3,3
claude-sonnet-4-5-20250929,1,86,r1a2_r2a6_r3a10_r4a14,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,3,3,1,,0,1,1,1,0,2,2,0,,medium,0.47222222222222227,0.47222222222222227,2,3,3,3
claude-sonnet-4-5-20250929,2,86,r1a2_r2a6_r3a10_r4a14,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,3,3,1,,0,1,1,1,0,2,2,0,,medium,0.47222222222222227,0.47222222222222227,2,3,3,3
claude-sonnet-4-5-20250929,3,86,r1a2_r2a6_r3a10_r4a14,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.47222222222222227,0.47222222222222227,2,3,3,3
claude-sonnet-4-5-20250929,4,86,r1a2_r2a6_r3a10_r4a14,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2,2,1,,medium,0.47222222222222227,0.47222222222222227,2,3,3,3
claude-sonnet-4-5-20250929,5,86,r1a2_r2a6_r3a10_r4a14,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,3,3,1,,0,1,1,1,0,2,2,0,,medium,0.47222222222222227,0.47222222222222227,2,3,3,3
claude-sonnet-4-5-20250929,1,88,r1a2_r2a6_r3a10_r4a16,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.611111111111111,0.611111111111111,2|3,3,3,3
claude-sonnet-4-5-20250929,2,88,r1a2_r2a6_r3a10_r4a16,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,3,3,1,,1,1,1,1,1,2|3,2|3,1,,medium,0.611111111111111,0.611111111111111,2|3,3,3,3
claude-sonnet-4-5-20250929,3,88,r1a2_r2a6_r3a10_r4a16,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.611111111111111,0.611111111111111,2|3,3,3,3
claude-sonnet-4-5-20250929,4,88,r1a2_r2a6_r3a10_r4a16,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,3,3,1,,1,1,1,1,1,2|3,2|3,1,,medium,0.611111111111111,0.611111111111111,2|3,3,3,3
claude-sonnet-4-5-20250929,5,88,r1a2_r2a6_r3a10_r4a16,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.611111111111111,0.611111111111111,2|3,3,3,3
claude-sonnet-4-5-20250929,1,93,r1a2_r2a6_r3a12_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.5277777777777778,0.5277777777777778,2|3,3,3,3
claude-sonnet-4-5-20250929,2,93,r1a2_r2a6_r3a12_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.5277777777777778,0.5277777777777778,2|3,3,3,3
claude-sonnet-4-5-20250929,3,93,r1a2_r2a6_r3a12_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.5277777777777778,0.5277777777777778,2|3,3,3,3
claude-sonnet-4-5-20250929,4,93,r1a2_r2a6_r3a12_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.5277777777777778,0.5277777777777778,2|3,3,3,3
claude-sonnet-4-5-20250929,5,93,r1a2_r2a6_r3a12_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|3,2|3,1,,medium,0.5277777777777778,0.5277777777777778,2|3,3,3,3
claude-sonnet-4-5-20250929,1,96,r1a2_r2a6_r3a12_r4a16,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,3,3,0,,medium,0.638888888888889,0.638888888888889,3,3,3,3
claude-sonnet-4-5-20250929,2,96,r1a2_r2a6_r3a12_r4a16,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,3,3,0,,medium,0.638888888888889,0.638888888888889,3,3,3,3
claude-sonnet-4-5-20250929,3,96,r1a2_r2a6_r3a12_r4a16,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,3,3,0,,medium,0.638888888888889,0.638888888888889,3,3,3,3
claude-sonnet-4-5-20250929,4,96,r1a2_r2a6_r3a12_r4a16,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,3,3,0,,medium,0.638888888888889,0.638888888888889,3,3,3,3
claude-sonnet-4-5-20250929,5,96,r1a2_r2a6_r3a12_r4a16,44,abstract_denominations,borda,core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,3,3,0,,medium,0.638888888888889,0.638888888888889,3,3,3,3
claude-sonnet-4-5-20250929,1,101,r1a2_r2a7_r3a10_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5,0.5,2,2,3|4,3|4
claude-sonnet-4-5-20250929,2,101,r1a2_r2a7_r3a10_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5,0.5,2,2,3|4,3|4
claude-sonnet-4-5-20250929,3,101,r1a2_r2a7_r3a10_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5,0.5,2,2,3|4,3|4
claude-sonnet-4-5-20250929,4,101,r1a2_r2a7_r3a10_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5,0.5,2,2,3|4,3|4
claude-sonnet-4-5-20250929,5,101,r1a2_r2a7_r3a10_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5,0.5,2,2,3|4,3|4
claude-sonnet-4-5-20250929,1,102,r1a2_r2a7_r3a10_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5277777777777778,0.5277777777777778,2,2,3|4,3|4
claude-sonnet-4-5-20250929,2,102,r1a2_r2a7_r3a10_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5277777777777778,0.5277777777777778,2,2,3|4,3|4
claude-sonnet-4-5-20250929,3,102,r1a2_r2a7_r3a10_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5277777777777778,0.5277777777777778,2,2,3|4,3|4
claude-sonnet-4-5-20250929,4,102,r1a2_r2a7_r3a10_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5277777777777778,0.5277777777777778,2,2,3|4,3|4
claude-sonnet-4-5-20250929,5,102,r1a2_r2a7_r3a10_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.5277777777777778,0.5277777777777778,2,2,3|4,3|4
claude-sonnet-4-5-20250929,1,103,r1a2_r2a7_r3a10_r4a15,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|4,2|4,1,1,medium,0.5833333333333334,0.5833333333333334,2|4,4,4,4
claude-sonnet-4-5-20250929,2,103,r1a2_r2a7_r3a10_r4a15,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|4,2|4,1,1,medium,0.5833333333333334,0.5833333333333334,2|4,4,4,4
claude-sonnet-4-5-20250929,3,103,r1a2_r2a7_r3a10_r4a15,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,1,1,1,,0,0,0,0,0,2|4,2|4,0,1,medium,0.5833333333333334,0.5833333333333334,2|4,4,4,4
claude-sonnet-4-5-20250929,4,103,r1a2_r2a7_r3a10_r4a15,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|4,2|4,1,1,medium,0.5833333333333334,0.5833333333333334,2|4,4,4,4
claude-sonnet-4-5-20250929,5,103,r1a2_r2a7_r3a10_r4a15,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,0,0,1,2|4,2|4,1,1,medium,0.5833333333333334,0.5833333333333334,2|4,4,4,4
claude-sonnet-4-5-20250929,1,105,r1a2_r2a7_r3a11_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,1,1,1,1,2,2,1,,medium,0.3611111111111111,0.3611111111111111,2,2,2,2
claude-sonnet-4-5-20250929,2,105,r1a2_r2a7_r3a11_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,1,1,1,1,2,2,1,,medium,0.3611111111111111,0.3611111111111111,2,2,2,2
claude-sonnet-4-5-20250929,3,105,r1a2_r2a7_r3a11_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,1,1,1,1,2,2,1,,medium,0.3611111111111111,0.3611111111111111,2,2,2,2
claude-sonnet-4-5-20250929,4,105,r1a2_r2a7_r3a11_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,1,1,1,1,2,2,1,,medium,0.3611111111111111,0.3611111111111111,2,2,2,2
claude-sonnet-4-5-20250929,5,105,r1a2_r2a7_r3a11_r4a13,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,1,1,1,1,2,2,1,,medium,0.3611111111111111,0.3611111111111111,2,2,2,2
claude-sonnet-4-5-20250929,1,107,r1a2_r2a7_r3a11_r4a15,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,1,1,0,1,medium,0.4444444444444445,0.4444444444444445,1,1,1|4,1|4
claude-sonnet-4-5-20250929,2,107,r1a2_r2a7_r3a11_r4a15,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,1,1,0,1,medium,0.4444444444444445,0.4444444444444445,1,1,1|4,1|4
claude-sonnet-4-5-20250929,3,107,r1a2_r2a7_r3a11_r4a15,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,1,1,0,1,medium,0.4444444444444445,0.4444444444444445,1,1,1|4,1|4
claude-sonnet-4-5-20250929,4,107,r1a2_r2a7_r3a11_r4a15,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,1,1,0,1,medium,0.4444444444444445,0.4444444444444445,1,1,1|4,1|4
claude-sonnet-4-5-20250929,5,107,r1a2_r2a7_r3a11_r4a15,44,abstract_denominations,borda,core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,1,1,0,1,medium,0.4444444444444445,0.4444444444444445,1,1,1|4,1|4
claude-sonnet-4-5-20250929,1,108,r1a2_r2a7_r3a11_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2,1|2,1,,medium,0.5277777777777778,0.5277777777777778,1|2,1|2,4,4
claude-sonnet-4-5-20250929,2,108,r1a2_r2a7_r3a11_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2,1|2,1,,medium,0.5277777777777778,0.5277777777777778,1|2,1|2,4,4
claude-sonnet-4-5-20250929,3,108,r1a2_r2a7_r3a11_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2,1|2,1,,medium,0.5277777777777778,0.5277777777777778,1|2,1|2,4,4
claude-sonnet-4-5-20250929,4,108,r1a2_r2a7_r3a11_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2,1|2,1,,medium,0.5277777777777778,0.5277777777777778,1|2,1|2,4,4
claude-sonnet-4-5-20250929,5,108,r1a2_r2a7_r3a11_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,1|2,1|2,1,,medium,0.5277777777777778,0.5277777777777778,1|2,1|2,4,4
claude-sonnet-4-5-20250929,1,109,r1a2_r2a7_r3a12_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5833333333333334,0.5833333333333334,2,2,3|4,3|4
claude-sonnet-4-5-20250929,2,109,r1a2_r2a7_r3a12_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5833333333333334,0.5833333333333334,2,2,3|4,3|4
claude-sonnet-4-5-20250929,3,109,r1a2_r2a7_r3a12_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5833333333333334,0.5833333333333334,2,2,3|4,3|4
claude-sonnet-4-5-20250929,4,109,r1a2_r2a7_r3a12_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5833333333333334,0.5833333333333334,2,2,3|4,3|4
claude-sonnet-4-5-20250929,5,109,r1a2_r2a7_r3a12_r4a13,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,,medium,0.5833333333333334,0.5833333333333334,2,2,3|4,3|4
claude-sonnet-4-5-20250929,1,110,r1a2_r2a7_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.611111111111111,0.611111111111111,2,2,3|4,3|4
claude-sonnet-4-5-20250929,2,110,r1a2_r2a7_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.611111111111111,0.611111111111111,2,2,3|4,3|4
claude-sonnet-4-5-20250929,3,110,r1a2_r2a7_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.611111111111111,0.611111111111111,2,2,3|4,3|4
claude-sonnet-4-5-20250929,4,110,r1a2_r2a7_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.611111111111111,0.611111111111111,2,2,3|4,3|4
claude-sonnet-4-5-20250929,5,110,r1a2_r2a7_r3a12_r4a14,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2|veto,1|2|3|4,1|2|3|4,2,2,1,,1,0,1,0,1,2,2,1,1,medium,0.611111111111111,0.611111111111111,2,2,3|4,3|4
claude-sonnet-4-5-20250929,1,112,r1a2_r2a7_r3a12_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,4,4,0,,medium,0.638888888888889,0.638888888888889,4,4,3|4,3|4
claude-sonnet-4-5-20250929,2,112,r1a2_r2a7_r3a12_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,4,4,0,,medium,0.638888888888889,0.638888888888889,4,4,3|4,3|4
claude-sonnet-4-5-20250929,3,112,r1a2_r2a7_r3a12_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,4,4,0,,medium,0.638888888888889,0.638888888888889,4,4,3|4,3|4
claude-sonnet-4-5-20250929,4,112,r1a2_r2a7_r3a12_r4a16,44,abstract_denominations,borda,borda_ne_util_maximin|core_160|core_160_5|pareto_ge2,1|2|3|4,1|2|3|4,2,2,1,,0,0,0,0,0,4,4,0,,medium,0.638888888888889,0.638888888888889,4,4,3|4,3|4
